ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,Age (x),Age interval (n),"Central death rate m(x,n)","Probability of dying q(x,n)","Probability of surviving p(x,n)",Number of survivors l(x),"Number of deaths d(x,n)","Number of person-years lived L(x,n)","Survival ratio S(x,n)",Person-years lived T(x),Expectation of life e(x),"Average number of years lived a(x,n)"
VN,704,Country/Area,920,1987,15,5,0.00235,0.01171,0.98829,  91 587,1072.4,455522.3,0.98531, 4 994 805,54.54,2.75
VN,704,Country/Area,920,1987,20,5,0.00339,0.01681,0.98319,  90 515,1521.3,448830.5,0.98276, 4 539 283,50.15,2.54
VN,704,Country/Area,920,1987,25,5,0.00352,0.01747,0.98253,  88 994,1554.8,441093.7,0.98192, 4 090 453,45.96,2.51
VN,704,Country/Area,920,1987,30,5,0.00380,0.01885,0.98115,  87 439,1647.8,433116.9,0.98027, 3 649 359,41.74,2.53
VN,704,Country/Area,920,1987,35,5,0.00423,0.02094,0.97906,  85 791,1796.9,424569.4,0.97676, 3 216 242,37.49,2.56
VN,704,Country/Area,920,1987,40,5,0.00523,0.02582,0.97418,  83 994,2168.6,414703.1,0.97125, 2 791 673,33.24,2.57
VN,704,Country/Area,920,1987,45,5,0.00662,0.03259,0.96741,  81 826,2666.6,402781.2,0.96033, 2 376 969,29.05,2.62
VN,704,Country/Area,920,1987,50,5,0.00977,0.04772,0.95228,  79 159,3777.3,386804.7,0.94481, 1 974 188,24.94,2.62
VN,704,Country/Area,920,1987,55,5,0.01308,0.06340,0.93660,  75 382,4779.0,365458.4,0.92217, 1 587 384,21.06,2.60
VN,704,Country/Area,920,1987,60,5,0.02022,0.09650,0.90350,  70 603,6813.0,337013.6,0.88027, 1 221 925,17.31,2.65
VN,704,Country/Area,920,1987,65,5,0.03141,0.14607,0.85393,  63 790,9318.1,296663.7,0.82000,  884 912,13.87,2.61
VN,704,Country/Area,920,1987,70,5,0.04971,0.22202,0.77798,  54 472,12093.7,243262.7,0.72714,  588 248,10.80,2.59
VN,704,Country/Area,920,1987,75,5,0.08008,0.33426,0.66574,  42 378,14165.1,176886.4,0.59963,  344 985,8.14,2.53
VN,704,Country/Area,920,1987,80,5,0.12865,0.48368,0.51632,  28 213,13645.9,106066.8,0.44053,  168 099,5.96,2.44
VN,704,Country/Area,920,1987,85,5,0.20381,0.65375,0.34625,  14 567,9523.1,46725.4,0.28302,  62 032,4.26,2.26
VN,704,Country/Area,920,1987,90,5,0.30734,0.80580,0.19420,  5 044,4064.3,13224.1,0.14771,  15 307,3.03,2.05
VN,704,Country/Area,920,1987,95,5,0.46063,0.91855,0.08145,   980,899.7,1953.3,0.06207,  2 083,2.13,1.73
VN,704,Country/Area,920,1987,100,-1,0.61717,1.00000,0,   80,79.8,129.3,0,   129,1.62,1.62
VN,704,Country/Area,920,1988,0,1,0.04704,0.04527,0.95473,  100 000,4527.4,96254.3,0.94771, 6 463 405,64.63,0.17
VN,704,Country/Area,920,1988,1,4,0.00504,0.01993,0.98007,  95 473,1902.6,377602.3,0.98135, 6 367 151,66.69,1.75
VN,704,Country/Area,920,1988,5,5,0.00213,0.01059,0.98941,  93 570,990.7,465020.2,0.99223, 5 989 548,64.01,2.14
VN,704,Country/Area,920,1988,10,5,0.00132,0.00656,0.99344,  92 579,607.6,461404.8,0.99170, 5 524 528,59.67,2.54
VN,704,Country/Area,920,1988,15,5,0.00222,0.01106,0.98894,  91 972,1017.6,457574.3,0.98609, 5 063 123,55.05,2.76
VN,704,Country/Area,920,1988,20,5,0.00321,0.01590,0.98410,  90 954,1446.4,451208.0,0.98371, 4 605 549,50.64,2.54
VN,704,Country/Area,920,1988,25,5,0.00333,0.01651,0.98349,  89 508,1478.1,443857.0,0.98289, 4 154 341,46.41,2.51
VN,704,Country/Area,920,1988,30,5,0.00360,0.01783,0.98217,  88 030,1569.2,436264.7,0.98135, 3 710 484,42.15,2.53
VN,704,Country/Area,920,1988,35,5,0.00399,0.01978,0.98022,  86 460,1710.4,428128.5,0.97803, 3 274 219,37.87,2.56
VN,704,Country/Area,920,1988,40,5,0.00495,0.02444,0.97556,  84 750,2071.0,418721.9,0.97275, 2 846 091,33.58,2.57
VN,704,Country/Area,920,1988,45,5,0.00629,0.03097,0.96903,  82 679,2560.7,407311.2,0.96208, 2 427 369,29.36,2.62
VN,704,Country/Area,920,1988,50,5,0.00937,0.04583,0.95417,  80 118,3672.0,391865.5,0.94691, 2 020 058,25.21,2.62
VN,704,Country/Area,920,1988,55,5,0.01257,0.06103,0.93897,  76 446,4665.4,371061.6,0.92484, 1 628 192,21.30,2.61
VN,704,Country/Area,920,1988,60,5,0.01956,0.09349,0.90651,  71 781,6710.9,343173.6,0.88365, 1 257 130,17.51,2.66
VN,704,Country/Area,920,1988,65,5,0.03051,0.14218,0.85782,  65 070,9252.0,303244.9,0.82453,  913 957,14.05,2.61
VN,704,Country/Area,920,1988,70,5,0.04838,0.21673,0.78327,  55 818,12097.4,250033.3,0.73291,  610 712,10.94,2.60
VN,704,Country/Area,920,1988,75,5,0.07823,0.32789,0.67211,  43 721,14335.5,183251.4,0.60628,  360 679,8.25,2.53
VN,704,Country/Area,920,1988,80,5,0.12606,0.47660,0.52340,  29 385,14005.0,111100.8,0.44718,  177 427,6.04,2.44
VN,704,Country/Area,920,1988,85,5,0.20042,0.64742,0.35258,  15 380,9957.4,49681.6,0.28849,  66 326,4.31,2.27
VN,704,Country/Area,920,1988,90,5,0.30317,0.80129,0.19871,  5 423,4345.2,14332.6,0.15106,  16 645,3.07,2.06
VN,704,Country/Area,920,1988,95,5,0.45607,0.91637,0.08363,  1 078,987.4,2165.1,0.06365,  2 312,2.15,1.74
VN,704,Country/Area,920,1988,100,-1,0.61229,1.00000,0,   90,90.1,147.2,0,   147,1.63,1.63
VN,704,Country/Area,920,1989,0,1,0.04540,0.04375,0.95625,  100 000,4375.1,96361.2,0.94957, 6 486 098,64.86,0.17
VN,704,Country/Area,920,1989,1,4,0.00481,0.01903,0.98097,  95 625,1819.5,378422.3,0.98198, 6 389 737,66.82,1.76
VN,704,Country/Area,920,1989,5,5,0.00211,0.01048,0.98952,  93 805,983.1,466228.2,0.99227, 6 011 315,64.08,2.15
VN,704,Country/Area,920,1989,10,5,0.00131,0.00652,0.99348,  92 822,605.6,462623.8,0.99175, 5 545 087,59.74,2.54
VN,704,Country/Area,920,1989,15,5,0.00221,0.01100,0.98900,  92 217,1014.2,458808.1,0.98618, 5 082 463,55.11,2.76
VN,704,Country/Area,920,1989,20,5,0.00318,0.01579,0.98421,  91 203,1440.0,452465.2,0.98383, 4 623 655,50.70,2.54
VN,704,Country/Area,920,1989,25,5,0.00330,0.01639,0.98361,  89 763,1471.2,445149.4,0.98302, 4 171 190,46.47,2.51
VN,704,Country/Area,920,1989,30,5,0.00357,0.01769,0.98231,  88 291,1562.3,437590.9,0.98149, 3 726 040,42.20,2.53
VN,704,Country/Area,920,1989,35,5,0.00396,0.01963,0.98037,  86 729,1702.8,429491.1,0.97819, 3 288 449,37.92,2.56
VN,704,Country/Area,920,1989,40,5,0.00491,0.02426,0.97574,  85 026,2062.8,420124.0,0.97294, 2 858 958,33.62,2.57
VN,704,Country/Area,920,1989,45,5,0.00624,0.03077,0.96923,  82 964,2552.5,408754.9,0.96230, 2 438 834,29.40,2.62
VN,704,Country/Area,920,1989,50,5,0.00932,0.04560,0.95440,  80 411,3666.8,393343.3,0.94717, 2 030 079,25.25,2.62
VN,704,Country/Area,920,1989,55,5,0.01251,0.06074,0.93926,  76 744,4661.4,372561.6,0.92517, 1 636 736,21.33,2.61
VN,704,Country/Area,920,1989,60,5,0.01948,0.09313,0.90687,  72 083,6713.4,344681.0,0.88405, 1 264 175,17.54,2.66
VN,704,Country/Area,920,1989,65,5,0.03040,0.14173,0.85827,  65 369,9264.7,304714.1,0.82506,  919 494,14.07,2.61
VN,704,Country/Area,920,1989,70,5,0.04823,0.21610,0.78390,  56 105,12124.4,251407.4,0.73360,  614 779,10.96,2.60
VN,704,Country/Area,920,1989,75,5,0.07801,0.32713,0.67287,  43 980,14387.4,184431.5,0.60704,  363 372,8.26,2.53
VN,704,Country/Area,920,1989,80,5,0.12577,0.47580,0.52420,  29 593,14080.4,111957.9,0.44791,  178 941,6.05,2.44
VN,704,Country/Area,920,1989,85,5,0.20007,0.64676,0.35324,  15 513,10032.9,50147.0,0.28901,  66 983,4.32,2.27
VN,704,Country/Area,920,1989,90,5,0.30281,0.80091,0.19909,  5 480,4388.7,14493.1,0.15133,  16 836,3.07,2.06
VN,704,Country/Area,920,1989,95,5,0.45576,0.91625,0.08375,  1 091,999.6,2193.3,0.06371,  2 343,2.15,1.74
VN,704,Country/Area,920,1989,100,-1,0.61222,1.00000,0,   91,91.4,149.2,0,   149,1.63,1.63
VN,704,Country/Area,920,1990,0,1,0.04357,0.04204,0.95796,  100 000,4204.2,96482.6,0.95173, 6 499 068,64.99,0.16
VN,704,Country/Area,920,1990,1,4,0.00452,0.01790,0.98210,  95 796,1715.0,379382.6,0.98264, 6 402 585,66.84,1.78
VN,704,Country/Area,920,1990,5,5,0.00211,0.01049,0.98951,  94 081,986.7,467606.2,0.99222, 6 023 202,64.02,2.16
VN,704,Country/Area,920,1990,10,5,0.00132,0.00657,0.99343,  93 094,611.2,463966.5,0.99171, 5 555 596,59.68,2.54
VN,704,Country/Area,920,1990,15,5,0.00222,0.01106,0.98894,  92 483,1022.7,460120.6,0.98609, 5 091 630,55.05,2.76
VN,704,Country/Area,920,1990,20,5,0.00320,0.01590,0.98410,  91 460,1453.8,453718.9,0.98372, 4 631 509,50.64,2.54
VN,704,Country/Area,920,1990,25,5,0.00333,0.01651,0.98349,  90 006,1485.7,446332.2,0.98290, 4 177 790,46.42,2.51
VN,704,Country/Area,920,1990,30,5,0.00360,0.01782,0.98218,  88 521,1577.3,438700.0,0.98136, 3 731 458,42.15,2.53
VN,704,Country/Area,920,1990,35,5,0.00399,0.01977,0.98023,  86 943,1719.1,430522.5,0.97804, 3 292 758,37.87,2.56
VN,704,Country/Area,920,1990,40,5,0.00494,0.02443,0.97557,  85 224,2081.7,421067.3,0.97276, 2 862 236,33.58,2.57
VN,704,Country/Area,920,1990,45,5,0.00628,0.03096,0.96904,  83 143,2574.0,409597.6,0.96209, 2 441 168,29.36,2.62
VN,704,Country/Area,920,1990,50,5,0.00937,0.04582,0.95418,  80 569,3691.5,394070.4,0.94693, 2 031 571,25.22,2.62
VN,704,Country/Area,920,1990,55,5,0.01257,0.06101,0.93899,  76 877,4690.3,373155.7,0.92486, 1 637 500,21.30,2.61
VN,704,Country/Area,920,1990,60,5,0.01955,0.09347,0.90653,  72 187,6747.3,345117.7,0.88367, 1 264 345,17.51,2.66
VN,704,Country/Area,920,1990,65,5,0.03050,0.14216,0.85784,  65 440,9302.7,304971.1,0.82456,  919 227,14.05,2.61
VN,704,Country/Area,920,1990,70,5,0.04837,0.21669,0.78331,  56 137,12164.4,251466.2,0.73295,  614 256,10.94,2.60
VN,704,Country/Area,920,1990,75,5,0.07821,0.32784,0.67216,  43 972,14415.9,184312.3,0.60632,  362 790,8.25,2.53
VN,704,Country/Area,920,1990,80,5,0.12604,0.47655,0.52345,  29 556,14085.2,111753.0,0.44722,  178 477,6.04,2.44
VN,704,Country/Area,920,1990,85,5,0.20040,0.64738,0.35262,  15 471,10015.8,49978.1,0.28852,  66 724,4.31,2.27
VN,704,Country/Area,920,1990,90,5,0.30315,0.80127,0.19873,  5 455,4371.3,14419.7,0.15107,  16 746,3.07,2.06
VN,704,Country/Area,920,1990,95,5,0.45606,0.91637,0.08363,  1 084,993.5,2178.4,0.06365,  2 326,2.15,1.74
VN,704,Country/Area,920,1990,100,-1,0.61229,1.00000,0,   91,90.7,148.1,0,   148,1.63,1.63
VN,704,Country/Area,920,1991,0,1,0.04173,0.04031,0.95969,  100 000,4031.3,96607.3,0.95383, 6 528 196,65.28,0.16
VN,704,Country/Area,920,1991,1,4,0.00426,0.01688,0.98312,  95 969,1619.9,380307.8,0.98342, 6 431 589,67.02,1.80
VN,704,Country/Area,920,1991,5,5,0.00207,0.01027,0.98973,  94 349,968.7,469005.9,0.99234, 6 051 281,64.14,2.17
VN,704,Country/Area,920,1991,10,5,0.00130,0.00647,0.99353,  93 380,603.9,465414.5,0.99182, 5 582 275,59.78,2.54
VN,704,Country/Area,920,1991,15,5,0.00220,0.01094,0.98906,  92 776,1015.0,461606.6,0.98623, 5 116 860,55.15,2.76
VN,704,Country/Area,920,1991,20,5,0.00317,0.01573,0.98427,  91 761,1443.0,455249.5,0.98390, 4 655 254,50.73,2.54
VN,704,Country/Area,920,1991,25,5,0.00329,0.01633,0.98367,  90 318,1474.5,447919.9,0.98308, 4 200 004,46.50,2.51
VN,704,Country/Area,920,1991,30,5,0.00356,0.01763,0.98237,  88 844,1565.9,440342.9,0.98156, 3 752 084,42.23,2.53
VN,704,Country/Area,920,1991,35,5,0.00395,0.01955,0.98045,  87 278,1706.7,432224.9,0.97828, 3 311 742,37.94,2.56
VN,704,Country/Area,920,1991,40,5,0.00489,0.02417,0.97583,  85 571,2067.9,422835.3,0.97304, 2 879 517,33.65,2.57
VN,704,Country/Area,920,1991,45,5,0.00622,0.03065,0.96935,  83 503,2559.8,411436.6,0.96242, 2 456 681,29.42,2.63
VN,704,Country/Area,920,1991,50,5,0.00929,0.04546,0.95454,  80 943,3679.9,395974.6,0.94732, 2 045 245,25.27,2.62
VN,704,Country/Area,920,1991,55,5,0.01247,0.06057,0.93943,  77 263,4679.5,375115.0,0.92537, 1 649 270,21.35,2.61
VN,704,Country/Area,920,1991,60,5,0.01943,0.09291,0.90709,  72 584,6743.4,347118.6,0.88431, 1 274 155,17.55,2.66
VN,704,Country/Area,920,1991,65,5,0.03034,0.14143,0.85857,  65 841,9311.6,306959.4,0.82541,  927 036,14.08,2.61
VN,704,Country/Area,920,1991,70,5,0.04812,0.21569,0.78431,  56 529,12192.9,253367.2,0.73405,  620 077,10.97,2.60
VN,704,Country/Area,920,1991,75,5,0.07786,0.32663,0.67337,  44 336,14481.4,185983.4,0.60758,  366 710,8.27,2.53
VN,704,Country/Area,920,1991,80,5,0.12555,0.47522,0.52478,  29 855,14187.5,113000.0,0.44847,  180 726,6.05,2.44
VN,704,Country/Area,920,1991,85,5,0.19978,0.64620,0.35380,  15 667,10124.1,50677.6,0.28951,  67 727,4.32,2.27
VN,704,Country/Area,920,1991,90,5,0.30242,0.80047,0.19953,  5 543,4437.0,14671.8,0.15167,  17 049,3.08,2.06
VN,704,Country/Area,920,1991,95,5,0.45526,0.91600,0.08400,  1 106,1013.1,2225.3,0.06390,  2 377,2.15,1.74
VN,704,Country/Area,920,1991,100,-1,0.61162,1.00000,0,   93,92.9,151.9,0,   152,1.64,1.64
VN,704,Country/Area,920,1992,0,1,0.03977,0.03847,0.96153,  100 000,3847.4,96741.7,0.95604, 6 569 875,65.70,0.15
VN,704,Country/Area,920,1992,1,4,0.00398,0.01579,0.98421,  96 153,1518.5,381280.3,0.98437, 6 473 133,67.32,1.81
VN,704,Country/Area,920,1992,5,5,0.00197,0.00982,0.99018,  94 634,929.0,470549.3,0.99265, 6 091 853,64.37,2.18
VN,704,Country/Area,920,1992,10,5,0.00125,0.00624,0.99376,  93 705,584.7,467089.2,0.99205, 5 621 304,59.99,2.54
VN,704,Country/Area,920,1992,15,5,0.00215,0.01069,0.98931,  93 120,995.9,463373.9,0.98652, 5 154 215,55.35,2.76
VN,704,Country/Area,920,1992,20,5,0.00310,0.01538,0.98462,  92 125,1417.2,457128.0,0.98426, 4 690 841,50.92,2.53
VN,704,Country/Area,920,1992,25,5,0.00322,0.01596,0.98404,  90 707,1448.1,449932.2,0.98345, 4 233 713,46.67,2.51
VN,704,Country/Area,920,1992,30,5,0.00348,0.01724,0.98276,  89 259,1539.0,442486.7,0.98197, 3 783 781,42.39,2.52
VN,704,Country/Area,920,1992,35,5,0.00386,0.01912,0.98088,  87 720,1676.9,434510.2,0.97875, 3 341 294,38.09,2.56
VN,704,Country/Area,920,1992,40,5,0.00478,0.02364,0.97636,  86 043,2034.4,425278.6,0.97361, 2 906 784,33.78,2.57
VN,704,Country/Area,920,1992,45,5,0.00610,0.03004,0.96996,  84 009,2523.9,414054.4,0.96308, 2 481 505,29.54,2.63
VN,704,Country/Area,920,1992,50,5,0.00914,0.04475,0.95525,  81 485,3646.6,398766.7,0.94811, 2 067 451,25.37,2.63
VN,704,Country/Area,920,1992,55,5,0.01229,0.05967,0.94033,  77 838,4644.8,378075.1,0.92637, 1 668 684,21.44,2.61
VN,704,Country/Area,920,1992,60,5,0.01918,0.09177,0.90823,  73 194,6717.2,350239.2,0.88558, 1 290 609,17.63,2.66
VN,704,Country/Area,920,1992,65,5,0.03000,0.13997,0.86003,  66 476,9304.4,310163.8,0.82711,  940 370,14.15,2.61
VN,704,Country/Area,920,1992,70,5,0.04763,0.21370,0.78630,  57 172,12217.8,256540.3,0.73622,  630 206,11.02,2.60
VN,704,Country/Area,920,1992,75,5,0.07718,0.32424,0.67576,  44 954,14576.0,188869.4,0.61005,  373 666,8.31,2.54
VN,704,Country/Area,920,1992,80,5,0.12460,0.47260,0.52740,  30 378,14356.6,115219.3,0.45095,  184 796,6.08,2.45
VN,704,Country/Area,920,1992,85,5,0.19854,0.64387,0.35613,  16 021,10315.8,51958.1,0.29147,  69 577,4.34,2.27
VN,704,Country/Area,920,1992,90,5,0.30099,0.79889,0.20111,  5 706,4558.2,15144.1,0.15288,  17 619,3.09,2.06
VN,704,Country/Area,920,1992,95,5,0.45362,0.91523,0.08477,  1 147,1050.2,2315.2,0.06442,  2 475,2.16,1.74
VN,704,Country/Area,920,1992,100,-1,0.61024,1.00000,0,   97,97.3,159.4,0,   159,1.64,1.64
VN,704,Country/Area,920,1993,0,1,0.03783,0.03665,0.96335,  100 000,3664.6,96877.2,0.95821, 6 613 066,66.13,0.15
VN,704,Country/Area,920,1993,1,4,0.00372,0.01477,0.98523,  96 335,1422.8,382228.8,0.98532, 6 516 189,67.64,1.81
VN,704,Country/Area,920,1993,5,5,0.00187,0.00931,0.99069,  94 913,883.8,472073.3,0.99299, 6 133 960,64.63,2.18
VN,704,Country/Area,920,1993,10,5,0.00120,0.00598,0.99402,  94 029,562.5,468765.4,0.99230, 5 661 887,60.21,2.55
VN,704,Country/Area,920,1993,15,5,0.00209,0.01041,0.98959,  93 466,973.4,465157.6,0.98686, 5 193 122,55.56,2.77
VN,704,Country/Area,920,1993,20,5,0.00302,0.01499,0.98501,  92 493,1386.6,459043.5,0.98467, 4 727 964,51.12,2.53
VN,704,Country/Area,920,1993,25,5,0.00313,0.01555,0.98445,  91 106,1416.4,452006.9,0.98388, 4 268 921,46.86,2.51
VN,704,Country/Area,920,1993,30,5,0.00339,0.01680,0.98320,  89 690,1506.7,444719.8,0.98244, 3 816 914,42.56,2.52
VN,704,Country/Area,920,1993,35,5,0.00376,0.01862,0.98138,  88 183,1641.9,436911.2,0.97929, 3 372 194,38.24,2.56
VN,704,Country/Area,920,1993,40,5,0.00466,0.02306,0.97694,  86 541,1995.7,427864.1,0.97423, 2 935 283,33.92,2.57
VN,704,Country/Area,920,1993,45,5,0.00596,0.02938,0.97062,  84 546,2484.1,416838.0,0.96378, 2 507 419,29.66,2.63
VN,704,Country/Area,920,1993,50,5,0.00899,0.04401,0.95599,  82 061,3611.6,401739.2,0.94892, 2 090 581,25.48,2.63
VN,704,Country/Area,920,1993,55,5,0.01209,0.05876,0.94124,  78 450,4610.1,381218.9,0.92740, 1 688 841,21.53,2.61
VN,704,Country/Area,920,1993,60,5,0.01893,0.09062,0.90938,  73 840,6691.5,353543.3,0.88684, 1 307 623,17.71,2.66
VN,704,Country/Area,920,1993,65,5,0.02967,0.13854,0.86146,  67 148,9302.6,313537.9,0.82876,  954 079,14.21,2.61
VN,704,Country/Area,920,1993,70,5,0.04715,0.21179,0.78821,  57 846,12250.9,259848.5,0.73827,  640 541,11.07,2.60
VN,704,Country/Area,920,1993,75,5,0.07654,0.32204,0.67796,  45 595,14683.2,191838.6,0.61230,  380 693,8.35,2.54
VN,704,Country/Area,920,1993,80,5,0.12375,0.47023,0.52977,  30 912,14535.7,117462.4,0.45314,  188 854,6.11,2.45
VN,704,Country/Area,920,1993,85,5,0.19748,0.64188,0.35812,  16 376,10511.4,53226.4,0.29309,  71 392,4.36,2.27
VN,704,Country/Area,920,1993,90,5,0.29985,0.79763,0.20237,  5 864,4677.7,15600.2,0.15379,  18 165,3.10,2.07
VN,704,Country/Area,920,1993,95,5,0.45252,0.91474,0.08526,  1 187,1085.6,2399.1,0.06471,  2 565,2.16,1.74
VN,704,Country/Area,920,1993,100,-1,0.60957,1.00000,0,   101,101.2,166.0,0,   166,1.64,1.64
VN,704,Country/Area,920,1994,0,1,0.03595,0.03488,0.96512,  100 000,3487.8,97010.2,0.96027, 6 671 365,66.71,0.14
VN,704,Country/Area,920,1994,1,4,0.00348,0.01380,0.98620,  96 512,1331.9,383124.3,0.98641, 6 574 355,68.12,1.80
VN,704,Country/Area,920,1994,5,5,0.00172,0.00854,0.99146,  95 180,813.2,473609.5,0.99355, 6 191 230,65.05,2.18
VN,704,Country/Area,920,1994,10,5,0.00112,0.00557,0.99443,  94 367,525.8,470553.3,0.99271, 5 717 621,60.59,2.56
VN,704,Country/Area,920,1994,15,5,0.00200,0.00997,0.99003,  93 841,935.1,467123.4,0.98740, 5 247 068,55.91,2.77
VN,704,Country/Area,920,1994,20,5,0.00289,0.01436,0.98564,  92 906,1334.6,461235.8,0.98533, 4 779 944,51.45,2.53
VN,704,Country/Area,920,1994,25,5,0.00300,0.01488,0.98512,  91 572,1362.7,454468.4,0.98456, 4 318 708,47.16,2.51
VN,704,Country/Area,920,1994,30,5,0.00324,0.01609,0.98391,  90 209,1451.8,447450.3,0.98318, 3 864 240,42.84,2.52
VN,704,Country/Area,920,1994,35,5,0.00360,0.01783,0.98217,  88 757,1582.4,439926.3,0.98015, 3 416 790,38.50,2.56
VN,704,Country/Area,920,1994,40,5,0.00447,0.02213,0.97787,  87 175,1928.9,431195.2,0.97523, 2 976 863,34.15,2.57
VN,704,Country/Area,920,1994,45,5,0.00574,0.02831,0.97169,  85 246,2413.7,420514.1,0.96492, 2 545 668,29.86,2.63
VN,704,Country/Area,920,1994,50,5,0.00873,0.04279,0.95721,  82 832,3544.2,405762.1,0.95026, 2 125 154,25.66,2.63
VN,704,Country/Area,920,1994,55,5,0.01177,0.05726,0.94274,  79 288,4539.7,385581.1,0.92912, 1 719 392,21.69,2.61
VN,704,Country/Area,920,1994,60,5,0.01850,0.08867,0.91133,  74 748,6628.0,358252.9,0.88901, 1 333 811,17.84,2.66
VN,704,Country/Area,920,1994,65,5,0.02910,0.13607,0.86393,  68 120,9269.3,318491.6,0.83164,  975 558,14.32,2.61
VN,704,Country/Area,920,1994,70,5,0.04631,0.20842,0.79158,  58 851,12265.4,264868.9,0.74194,  657 066,11.17,2.60
VN,704,Country/Area,920,1994,75,5,0.07539,0.31802,0.68198,  46 585,14815.2,196517.5,0.61644,  392 198,8.42,2.54
VN,704,Country/Area,920,1994,80,5,0.12217,0.46584,0.53416,  31 770,14799.8,121141.5,0.45725,  195 680,6.16,2.45
VN,704,Country/Area,920,1994,85,5,0.19547,0.63804,0.36196,  16 970,10827.8,55392.4,0.29629,  74 538,4.39,2.28
VN,704,Country/Area,920,1994,90,5,0.29757,0.79508,0.20492,  6 142,4883.8,16412.3,0.15566,  19 146,3.12,2.07
VN,704,Country/Area,920,1994,95,5,0.45012,0.91361,0.08639,  1 259,1150.0,2554.8,0.06545,  2 734,2.17,1.75
VN,704,Country/Area,920,1994,100,-1,0.60775,1.00000,0,   109,108.7,178.9,0,   179,1.65,1.65
VN,704,Country/Area,920,1995,0,1,0.03411,0.03313,0.96687,  100 000,3313.4,97143.0,0.96233, 6 711 631,67.12,0.14
VN,704,Country/Area,920,1995,1,4,0.00324,0.01288,0.98712,  96 687,1245.4,384019.7,0.98725, 6 614 488,68.41,1.81
VN,704,Country/Area,920,1995,5,5,0.00163,0.00811,0.99189,  95 441,773.8,475029.0,0.99385, 6 230 468,65.28,2.19
VN,704,Country/Area,920,1995,10,5,0.00107,0.00535,0.99465,  94 667,506.3,472105.6,0.99294, 5 755 439,60.80,2.57
VN,704,Country/Area,920,1995,15,5,0.00195,0.00972,0.99028,  94 161,914.8,468771.8,0.98770, 5 283 334,56.11,2.78
VN,704,Country/Area,920,1995,20,5,0.00282,0.01402,0.98598,  93 246,1306.9,463003.7,0.98570, 4 814 562,51.63,2.53
VN,704,Country/Area,920,1995,25,5,0.00292,0.01451,0.98549,  91 939,1334.0,456380.5,0.98494, 4 351 558,47.33,2.51
VN,704,Country/Area,920,1995,30,5,0.00316,0.01570,0.98430,  90 605,1422.5,449506.0,0.98360, 3 895 178,42.99,2.52
VN,704,Country/Area,920,1995,35,5,0.00351,0.01739,0.98261,  89 183,1550.5,442134.5,0.98063, 3 445 672,38.64,2.56
VN,704,Country/Area,920,1995,40,5,0.00437,0.02161,0.97839,  87 632,1893.3,433572.2,0.97579, 3 003 537,34.27,2.58
VN,704,Country/Area,920,1995,45,5,0.00562,0.02772,0.97228,  85 739,2376.6,423074.2,0.96555, 2 569 965,29.97,2.63
VN,704,Country/Area,920,1995,50,5,0.00859,0.04211,0.95789,  83 363,3510.6,408500.6,0.95100, 2 146 891,25.75,2.63
VN,704,Country/Area,920,1995,55,5,0.01160,0.05643,0.94357,  79 852,4505.7,388485.7,0.93007, 1 738 390,21.77,2.61
VN,704,Country/Area,920,1995,60,5,0.01827,0.08761,0.91239,  75 346,6601.2,361317.9,0.89018, 1 349 905,17.92,2.67
VN,704,Country/Area,920,1995,65,5,0.02880,0.13475,0.86525,  68 745,9263.4,321639.2,0.83317,  988 587,14.38,2.62
VN,704,Country/Area,920,1995,70,5,0.04586,0.20663,0.79337,  59 482,12290.6,267979.7,0.74386,  666 947,11.21,2.61
VN,704,Country/Area,920,1995,75,5,0.07480,0.31596,0.68404,  47 191,14910.2,199340.5,0.61855,  398 968,8.45,2.54
VN,704,Country/Area,920,1995,80,5,0.12138,0.46362,0.53638,  32 281,14966.1,123302.5,0.45931,  199 627,6.18,2.45
VN,704,Country/Area,920,1995,85,5,0.19450,0.63618,0.36382,  17 315,11015.1,56634.0,0.29780,  76 325,4.41,2.28
VN,704,Country/Area,920,1995,90,5,0.29654,0.79392,0.20608,  6 299,5001.3,16865.6,0.15650,  19 691,3.13,2.07
VN,704,Country/Area,920,1995,95,5,0.44913,0.91318,0.08682,  1 298,1185.5,2639.5,0.06570,  2 825,2.18,1.75
VN,704,Country/Area,920,1995,100,-1,0.60728,1.00000,0,   113,112.7,185.6,0,   186,1.65,1.65
VN,704,Country/Area,920,1996,0,1,0.03241,0.03152,0.96848,  100 000,3152.3,97267.3,0.96420, 6 748 531,67.49,0.13
VN,704,Country/Area,920,1996,1,4,0.00304,0.01210,0.98790,  96 848,1171.6,384834.0,0.98795, 6 651 264,68.68,1.82
VN,704,Country/Area,920,1996,5,5,0.00156,0.00779,0.99221,  95 676,745.0,476289.8,0.99406, 6 266 430,65.50,2.19
VN,704,Country/Area,920,1996,10,5,0.00104,0.00518,0.99482,  94 931,492.1,473459.7,0.99312, 5 790 140,60.99,2.57
VN,704,Country/Area,920,1996,15,5,0.00191,0.00950,0.99050,  94 439,897.2,470202.6,0.98796, 5 316 680,56.30,2.78
VN,704,Country/Area,920,1996,20,5,0.00276,0.01370,0.98630,  93 542,1281.1,464542.9,0.98603, 4 846 478,51.81,2.53
VN,704,Country/Area,920,1996,25,5,0.00285,0.01417,0.98583,  92 261,1307.1,458054.4,0.98529, 4 381 935,47.50,2.51
