ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,Age (x),Age interval (n),"Central death rate m(x,n)","Probability of dying q(x,n)","Probability of surviving p(x,n)",Number of survivors l(x),"Number of deaths d(x,n)","Number of person-years lived L(x,n)","Survival ratio S(x,n)",Person-years lived T(x),Expectation of life e(x),"Average number of years lived a(x,n)"
VN,704,Country/Area,920,1959,25,5,0.00504,0.02489,0.97511,  82 526,2053.8,407528,0.97408, 3 566 295,43.21,2.52
VN,704,Country/Area,920,1959,30,5,0.00549,0.02709,0.97291,  80 472,2180.2,396966.8,0.97137, 3 158 767,39.25,2.53
VN,704,Country/Area,920,1959,35,5,0.00622,0.03063,0.96937,  78 292,2398.2,385601.3,0.96626, 2 761 800,35.28,2.56
VN,704,Country/Area,920,1959,40,5,0.00754,0.037,0.963,  75 893,2808.4,372592.2,0.95986, 2 376 199,31.31,2.55
VN,704,Country/Area,920,1959,45,5,0.00898,0.04396,0.95604,  73 085,3213.1,357637,0.94932, 2 003 607,27.41,2.58
VN,704,Country/Area,920,1959,50,5,0.01206,0.05859,0.94141,  69 872,4093.6,339511.4,0.93286, 1 645 970,23.56,2.59
VN,704,Country/Area,920,1959,55,5,0.01599,0.07697,0.92303,  65 778,5062.9,316716.1,0.90745, 1 306 459,19.86,2.6
VN,704,Country/Area,920,1959,60,5,0.0237,0.11218,0.88782,  60 715,6811,287404.3,0.86266,  989 742,16.3,2.63
VN,704,Country/Area,920,1959,65,5,0.03633,0.16709,0.83291,  53 904,9006.9,247933.2,0.7947,  702 338,13.03,2.6
VN,704,Country/Area,920,1959,70,5,0.05731,0.25148,0.74852,  44 897,11291,197031.9,0.69686,  454 405,10.12,2.57
VN,704,Country/Area,920,1959,75,5,0.08962,0.36616,0.63384,  33 606,12305.4,137304.1,0.56678,  257 373,7.66,2.5
VN,704,Country/Area,920,1959,80,5,0.14142,0.51665,0.48335,  21 301,11005.3,77821.7,0.4145,  120 069,5.64,2.39
VN,704,Country/Area,920,1959,85,5,0.21496,0.67347,0.32653,  10 296,6934,32256.8,0.26723,  42 247,4.1,2.23
VN,704,Country/Area,920,1959,90,5,0.3175,0.81407,0.18593,  3 362,2736.8,8619.9,0.14772,  9 990,2.97,2.01
VN,704,Country/Area,920,1959,95,5,0.44638,0.90934,0.09066,625,568.4,1273.3,0.07083,  1 370,2.19,1.74
VN,704,Country/Area,920,1959,100,-1,0.58384,1,0,57,56.7,97.1,0,97,1.71,1.71
VN,704,Country/Area,920,1960,0,1,0.0707,0.06707,0.93293,  100 000,6707.1,94871.3,0.91901, 5 804 623,58.05,0.24
VN,704,Country/Area,920,1960,1,4,0.01035,0.04046,0.95954,  93 293,3774.7,364632.1,0.96196, 5 709 752,61.2,1.74
VN,704,Country/Area,920,1960,5,5,0.00441,0.0218,0.9782,  89 518,1951.4,442023.6,0.98418, 5 345 120,59.71,2.15
VN,704,Country/Area,920,1960,10,5,0.00253,0.01259,0.98741,  87 567,1102.2,435032,0.98622, 4 903 096,55.99,2.46
VN,704,Country/Area,920,1960,15,5,0.00328,0.0163,0.9837,  86 465,1409.3,429036.6,0.9805, 4 468 064,51.68,2.67
VN,704,Country/Area,920,1960,20,5,0.00448,0.02215,0.97785,  85 055,1883.9,420668.3,0.97671, 4 039 028,47.49,2.55
VN,704,Country/Area,920,1960,25,5,0.00489,0.02414,0.97586,  83 171,2007.8,410870.5,0.97488, 3 618 359,43.5,2.52
VN,704,Country/Area,920,1960,30,5,0.00532,0.02624,0.97376,  81 163,2129.9,400549.6,0.97228, 3 207 489,39.52,2.53
VN,704,Country/Area,920,1960,35,5,0.00602,0.02966,0.97034,  79 034,2344,389446.2,0.96728, 2 806 939,35.52,2.56
VN,704,Country/Area,920,1960,40,5,0.00732,0.03596,0.96404,  76 690,2758.1,376702.5,0.96093, 2 417 493,31.52,2.55
VN,704,Country/Area,920,1960,45,5,0.00875,0.04286,0.95714,  73 931,3168.9,361983.1,0.95047, 2 040 791,27.6,2.58
VN,704,Country/Area,920,1960,50,5,0.0118,0.05736,0.94264,  70 763,4059,344054.1,0.93424, 1 678 808,23.72,2.6
VN,704,Country/Area,920,1960,55,5,0.01564,0.07539,0.92461,  66 704,5028.7,321428.4,0.90925, 1 334 753,20.01,2.6
VN,704,Country/Area,920,1960,60,5,0.02324,0.11012,0.88988,  61 675,6791.6,292259.8,0.86503, 1 013 325,16.43,2.63
VN,704,Country/Area,920,1960,65,5,0.03567,0.16433,0.83567,  54 883,9019,252813.5,0.79787,  721 065,13.14,2.6
VN,704,Country/Area,920,1960,70,5,0.05635,0.24784,0.75216,  45 864,11366.8,201712.5,0.70077,  468 252,10.21,2.57
VN,704,Country/Area,920,1960,75,5,0.08832,0.36188,0.63812,  34 497,12484,141355,0.57117,  266 539,7.73,2.51
VN,704,Country/Area,920,1960,80,5,0.13962,0.51208,0.48792,  22 013,11272.6,80737.2,0.41878,  125 184,5.69,2.4
VN,704,Country/Area,920,1960,85,5,0.21261,0.66929,0.33071,  10 741,7188.7,33811.5,0.2709,  44 447,4.14,2.23
VN,704,Country/Area,920,1960,90,5,0.31464,0.81134,0.18866,  3 552,2882,9159.6,0.1496,  10 635,2.99,2.02
VN,704,Country/Area,920,1960,95,5,0.44424,0.90832,0.09168,670,608.7,1370.2,0.07155,  1 476,2.2,1.75
VN,704,Country/Area,920,1960,100,-1,0.58187,1,0,61,61.4,105.6,0,106,1.72,1.72
VN,704,Country/Area,920,1961,0,1,0.06851,0.06507,0.93493,  100 000,6507.2,94986.7,0.92162, 5 846 119,58.46,0.23
VN,704,Country/Area,920,1961,1,4,0.00987,0.03862,0.96138,  93 493,3610.7,365822.7,0.96352, 5 751 132,61.51,1.74
VN,704,Country/Area,920,1961,5,5,0.00428,0.02113,0.97887,  89 882,1899.7,443999.5,0.98462, 5 385 310,59.92,2.15
VN,704,Country/Area,920,1961,10,5,0.00247,0.01227,0.98773,  87 982,1079.1,437171.1,0.98651, 4 941 310,56.16,2.46
VN,704,Country/Area,920,1961,15,5,0.00323,0.01604,0.98396,  86 903,1393.6,431273.6,0.98073, 4 504 139,51.83,2.67
VN,704,Country/Area,920,1961,20,5,0.00443,0.02192,0.97808,  85 510,1874.8,422964,0.97695, 4 072 865,47.63,2.55
VN,704,Country/Area,920,1961,25,5,0.00483,0.02387,0.97613,  83 635,1996.7,413215.3,0.9752, 3 649 901,43.64,2.52
VN,704,Country/Area,920,1961,30,5,0.00524,0.02586,0.97414,  81 638,2111.2,402967.9,0.97271, 3 236 686,39.65,2.53
VN,704,Country/Area,920,1961,35,5,0.00592,0.02918,0.97082,  79 527,2320.8,391970.5,0.96778, 2 833 718,35.63,2.56
VN,704,Country/Area,920,1961,40,5,0.00721,0.03545,0.96455,  77 206,2736.9,379342.1,0.96144, 2 441 748,31.63,2.56
VN,704,Country/Area,920,1961,45,5,0.00865,0.04234,0.95766,  74 469,3153.1,364714.6,0.95101, 2 062 406,27.69,2.58
VN,704,Country/Area,920,1961,50,5,0.01168,0.05679,0.94321,  71 316,4049.9,346847.8,0.93489, 1 697 691,23.81,2.6
VN,704,Country/Area,920,1961,55,5,0.01548,0.07463,0.92537,  67 266,5019.9,324265,0.91013, 1 350 843,20.08,2.6
VN,704,Country/Area,920,1961,60,5,0.02302,0.10912,0.89088,  62 247,6792.6,295122.4,0.86617, 1 026 578,16.49,2.63
VN,704,Country/Area,920,1961,65,5,0.03536,0.163,0.837,  55 454,9039.1,255626.6,0.7994,  731 456,13.19,2.61
VN,704,Country/Area,920,1961,70,5,0.05588,0.24604,0.75396,  46 415,11420,204348.5,0.7028,  475 829,10.25,2.57
VN,704,Country/Area,920,1961,75,5,0.08763,0.35961,0.64039,  34 995,12584.4,143616.3,0.57335,  271 481,7.76,2.51
VN,704,Country/Area,920,1961,80,5,0.13881,0.51004,0.48996,  22 411,11430.2,82342.9,0.42041,  127 864,5.71,2.4
VN,704,Country/Area,920,1961,85,5,0.21191,0.66809,0.33191,  10 980,7335.8,34617.9,0.27161,  45 522,4.15,2.23
VN,704,Country/Area,920,1961,90,5,0.31462,0.8117,0.1883,  3 644,2958.2,9402.5,0.14848,  10 904,2.99,2.02
VN,704,Country/Area,920,1961,95,5,0.44738,0.91013,0.08987,686,624.6,1396.1,0.07,  1 501,2.19,1.74
VN,704,Country/Area,920,1961,100,-1,0.58685,1,0,62,61.7,105.1,0,105,1.7,1.7
VN,704,Country/Area,920,1962,0,1,0.06739,0.06405,0.93595,  100 000,6404.8,95046.8,0.92254, 5 820 417,58.2,0.23
VN,704,Country/Area,920,1962,1,4,0.00986,0.03857,0.96143,  93 595,3610.1,366221,0.96365, 5 725 370,61.17,1.74
VN,704,Country/Area,920,1962,5,5,0.00429,0.02119,0.97881,  89 985,1906.5,444500.4,0.98457, 5 359 149,59.56,2.15
VN,704,Country/Area,920,1962,10,5,0.00248,0.01232,0.98768,  88 079,1085.4,437641.1,0.98624, 4 914 649,55.8,2.47
VN,704,Country/Area,920,1962,15,5,0.00335,0.01663,0.98337,  86 993,1447.1,431618.5,0.97969, 4 477 008,51.46,2.69
VN,704,Country/Area,920,1962,20,5,0.00472,0.02332,0.97668,  85 546,1995.1,422851.4,0.97551, 4 045 389,47.29,2.55
VN,704,Country/Area,920,1962,25,5,0.00512,0.02529,0.97471,  83 551,2112.8,412496.6,0.97394, 3 622 538,43.36,2.51
VN,704,Country/Area,920,1962,30,5,0.00546,0.02695,0.97305,  81 438,2195,401748.1,0.97168, 3 210 041,39.42,2.52
VN,704,Country/Area,920,1962,35,5,0.00613,0.03018,0.96982,  79 243,2391.2,390369.8,0.96681, 2 808 293,35.44,2.56
VN,704,Country/Area,920,1962,40,5,0.00742,0.03643,0.96357,  76 852,2799.7,377413.9,0.96038, 2 417 923,31.46,2.55
VN,704,Country/Area,920,1962,45,5,0.00888,0.04348,0.95652,  74 052,3219.6,362461.2,0.94983, 2 040 509,27.56,2.58
VN,704,Country/Area,920,1962,50,5,0.01194,0.05802,0.94198,  70 833,4109.5,344276.4,0.9336, 1 678 048,23.69,2.59
VN,704,Country/Area,920,1962,55,5,0.01578,0.076,0.924,  66 723,5070.6,321415,0.90868, 1 333 772,19.99,2.59
VN,704,Country/Area,920,1962,60,5,0.02337,0.1107,0.8893,  61 652,6824.7,292062.7,0.86446, 1 012 357,16.42,2.63
VN,704,Country/Area,920,1962,65,5,0.03581,0.1649,0.8351,  54 828,9041,252475.1,0.79743,  720 294,13.14,2.6
VN,704,Country/Area,920,1962,70,5,0.05636,0.24782,0.75218,  45 787,11347,201332.1,0.70197,  467 819,10.22,2.57
VN,704,Country/Area,920,1962,75,5,0.08762,0.35956,0.64044,  34 440,12383.2,141330,0.57296,  266 487,7.74,2.51
VN,704,Country/Area,920,1962,80,5,0.13931,0.51144,0.48856,  22 056,11280.7,80976.7,0.41789,  125 157,5.67,2.4
VN,704,Country/Area,920,1962,85,5,0.21408,0.67228,0.32772,  10 776,7244.4,33839.2,0.26619,  44 180,4.1,2.23
VN,704,Country/Area,920,1962,90,5,0.32143,0.81989,0.18011,  3 531,2895.4,9007.8,0.13888,  10 341,2.93,2.01
VN,704,Country/Area,920,1962,95,5,0.46816,0.92075,0.07925,636,585.7,1251,0.06171,  1 333,2.1,1.71
VN,704,Country/Area,920,1962,100,-1,0.61267,1,0,50,50.4,82.3,0,82,1.63,1.63
VN,704,Country/Area,920,1963,0,1,0.06795,0.06457,0.93543,  100 000,6456.8,95016.2,0.92092, 5 689 664,56.9,0.23
VN,704,Country/Area,920,1963,1,4,0.01051,0.04107,0.95893,  93 543,3842.2,365446,0.96156, 5 594 648,59.81,1.73
VN,704,Country/Area,920,1963,5,5,0.00456,0.02253,0.97747,  89 701,2020.6,442761.1,0.98361, 5 229 202,58.3,2.16
VN,704,Country/Area,920,1963,10,5,0.00263,0.01307,0.98693,  87 680,1145.9,435505.5,0.98502, 4 786 441,54.59,2.47
VN,704,Country/Area,920,1963,15,5,0.00376,0.01864,0.98136,  86 534,1612.8,428979.9,0.97661, 4 350 935,50.28,2.71
VN,704,Country/Area,920,1963,20,5,0.00553,0.02727,0.97273,  84 922,2315.8,418945.6,0.97142, 3 921 955,46.18,2.55
VN,704,Country/Area,920,1963,25,5,0.00596,0.02936,0.97064,  82 606,2425.1,406973.7,0.97017, 3 503 010,42.41,2.5
VN,704,Country/Area,920,1963,30,5,0.00618,0.03042,0.96958,  80 181,2438.9,394833.1,0.96829, 3 096 036,38.61,2.51
VN,704,Country/Area,920,1963,35,5,0.00682,0.03355,0.96645,  77 742,2608.4,382311.8,0.96343, 2 701 203,34.75,2.55
VN,704,Country/Area,920,1963,40,5,0.00813,0.03987,0.96013,  75 134,2995.3,368330.1,0.95674, 2 318 891,30.86,2.55
VN,704,Country/Area,920,1963,45,5,0.00969,0.04734,0.95266,  72 138,3415.3,352396.2,0.94581, 1 950 561,27.04,2.57
VN,704,Country/Area,920,1963,50,5,0.01283,0.06222,0.93778,  68 723,4276.3,333299.5,0.92907, 1 598 165,23.26,2.59
VN,704,Country/Area,920,1963,55,5,0.01684,0.0809,0.9191,  64 447,5213.9,309660.2,0.90335, 1 264 865,19.63,2.59
VN,704,Country/Area,920,1963,60,5,0.02468,0.11655,0.88345,  59 233,6903.7,279732.7,0.85796,  955 205,16.13,2.62
VN,704,Country/Area,920,1963,65,5,0.03755,0.17221,0.82779,  52 329,9011.7,239999.9,0.78955,  675 473,12.91,2.6
VN,704,Country/Area,920,1963,70,5,0.05847,0.25577,0.74423,  43 317,11079.1,189491.8,0.69594,  435 473,10.05,2.55
VN,704,Country/Area,920,1963,75,5,0.08897,0.36394,0.63606,  32 238,11732.7,131874.5,0.56763,  245 981,7.63,2.5
VN,704,Country/Area,920,1963,80,5,0.14219,0.51908,0.48092,  20 506,10644,74855.7,0.40838,  114 106,5.56,2.4
VN,704,Country/Area,920,1963,85,5,0.22087,0.68467,0.31533,  9 862,6751.9,30569.4,0.25246,  39 251,3.98,2.22
VN,704,Country/Area,920,1963,90,5,0.33754,0.83773,0.16227,  3 110,2605,7717.6,0.11915,  8 681,2.79,1.99
VN,704,Country/Area,920,1963,95,5,0.51653,0.94131,0.05869,505,475,919.6,0.04571,964,1.91,1.62
VN,704,Country/Area,920,1963,100,-1,0.67236,1,0,30,29.6,44,0,44,1.49,1.49
VN,704,Country/Area,920,1964,0,1,0.06645,0.06319,0.93681,  100 000,6319.3,95097.4,0.92263, 5 747 327,57.47,0.22
VN,704,Country/Area,920,1964,1,4,0.01023,0.04001,0.95999,  93 681,3747.7,366215.5,0.96238, 5 652 230,60.34,1.73
VN,704,Country/Area,920,1964,5,5,0.00454,0.0224,0.9776,  89 933,2014.6,443957.6,0.98361, 5 286 014,58.78,2.17
VN,704,Country/Area,920,1964,10,5,0.00263,0.01305,0.98695,  87 918,1147.5,436682.5,0.98531, 4 842 057,55.07,2.46
VN,704,Country/Area,920,1964,15,5,0.00362,0.01794,0.98206,  86 771,1556.6,430268.6,0.97778, 4 405 374,50.77,2.7
VN,704,Country/Area,920,1964,20,5,0.00521,0.02573,0.97427,  85 214,2192.7,420707.3,0.97303, 3 975 105,46.65,2.55
VN,704,Country/Area,920,1964,25,5,0.00563,0.02776,0.97224,  83 022,2304.3,409360.5,0.97167, 3 554 398,42.81,2.51
VN,704,Country/Area,920,1964,30,5,0.00589,0.02902,0.97098,  80 717,2342.1,397762.3,0.96968, 3 145 038,38.96,2.51
VN,704,Country/Area,920,1964,35,5,0.00653,0.03214,0.96786,  78 375,2519.3,385703.7,0.96485, 2 747 275,35.05,2.55
VN,704,Country/Area,920,1964,40,5,0.00783,0.03841,0.96159,  75 856,2913.6,372146.6,0.95825, 2 361 572,31.13,2.55
VN,704,Country/Area,920,1964,45,5,0.00937,0.04579,0.95421,  72 942,3340,356609.1,0.94741, 1 989 425,27.27,2.57
VN,704,Country/Area,920,1964,50,5,0.01248,0.06056,0.93944,  69 602,4215,337853.9,0.93091, 1 632 816,23.46,2.59
VN,704,Country/Area,920,1964,55,5,0.01639,0.07884,0.92116,  65 387,5155,314512.1,0.90567, 1 294 962,19.8,2.59
VN,704,Country/Area,920,1964,60,5,0.0241,0.11396,0.88604,  60 232,6863.9,284843,0.86093,  980 450,16.28,2.62
VN,704,Country/Area,920,1964,65,5,0.03672,0.16874,0.83126,  53 368,9005.1,245229,0.79351,  695 607,13.03,2.6
VN,704,Country/Area,920,1964,70,5,0.05731,0.25138,0.74862,  44 363,11151.9,194592.1,0.70022,  450 378,10.15,2.56
VN,704,Country/Area,920,1964,75,5,0.08767,0.35969,0.64031,  33 211,11945.8,136256.6,0.57202,  255 786,7.7,2.51
VN,704,Country/Area,920,1964,80,5,0.14031,0.51425,0.48575,  21 266,10935.8,77941.6,0.41322,  119 529,5.62,2.4
VN,704,Country/Area,920,1964,85,5,0.21795,0.67954,0.32046,  10 330,7019.5,32206.7,0.25764,  41 588,4.03,2.23
VN,704,Country/Area,920,1964,90,5,0.33184,0.83181,0.16819,  3 310,2753.5,8297.8,0.1244,  9 381,2.83,2
VN,704,Country/Area,920,1964,95,5,0.50615,0.93842,0.06158,557,522.5,1032.3,0.04703,  1 083,1.95,1.65
VN,704,Country/Area,920,1964,100,-1,0.67299,1,0,34,34.3,50.9,0,51,1.49,1.49
VN,704,Country/Area,920,1965,0,1,0.06612,0.06289,0.93711,  100 000,6288.8,95115.5,0.92266, 5 696 667,56.97,0.22
VN,704,Country/Area,920,1965,1,4,0.01034,0.04042,0.95958,  93 711,3787.4,366213.8,0.96243, 5 601 551,59.77,1.72
VN,704,Country/Area,920,1965,5,5,0.00446,0.02201,0.97799,  89 924,1979.6,443995.9,0.98396, 5 235 338,58.22,2.16
VN,704,Country/Area,920,1965,10,5,0.00258,0.01283,0.98717,  87 944,1128.6,436876.4,0.98504, 4 791 342,54.48,2.48
VN,704,Country/Area,920,1965,15,5,0.00381,0.01888,0.98112,  86 816,1639,430339.4,0.97605, 4 354 465,50.16,2.72
VN,704,Country/Area,920,1965,20,5,0.0057,0.02809,0.97191,  85 177,2392.7,420032,0.97059, 3 924 126,46.07,2.55
VN,704,Country/Area,920,1965,25,5,0.00612,0.03016,0.96984,  82 784,2496.7,407678.1,0.96951, 3 504 094,42.33,2.5
VN,704,Country/Area,920,1965,30,5,0.00628,0.03091,0.96909,  80 287,2481.5,395248.3,0.9679, 3 096 416,38.57,2.51
VN,704,Country/Area,920,1965,35,5,0.00689,0.03386,0.96614,  77 806,2634.2,382562.4,0.96318, 2 701 168,34.72,2.55
VN,704,Country/Area,920,1965,40,5,0.00817,0.04007,0.95993,  75 171,3012.3,368475.7,0.95649, 2 318 605,30.84,2.55
VN,704,Country/Area,920,1965,45,5,0.00976,0.04767,0.95233,  72 159,3440,352444,0.94545, 1 950 129,27.03,2.57
VN,704,Country/Area,920,1965,50,5,0.01291,0.06259,0.93741,  68 719,4301.1,333217.8,0.92874, 1 597 685,23.25,2.59
VN,704,Country/Area,920,1965,55,5,0.0169,0.08119,0.91881,  64 418,5230.3,309471.5,0.90311, 1 264 468,19.63,2.59
VN,704,Country/Area,920,1965,60,5,0.02473,0.11678,0.88322,  59 188,6911.9,279487.9,0.85774,  954 996,16.14,2.62
VN,704,Country/Area,920,1965,65,5,0.03759,0.17239,0.82761,  52 276,9011.7,239726.7,0.78954,  675 508,12.92,2.6
VN,704,Country/Area,920,1965,70,5,0.05837,0.25537,0.74463,  43 264,11048.3,189274.6,0.69731,  435 782,10.07,2.55
VN,704,Country/Area,920,1965,75,5,0.08827,0.36164,0.63836,  32 216,11650.5,131982.9,0.56953,  246 507,7.65,2.5
VN,704,Country/Area,920,1965,80,5,0.14173,0.51802,0.48198,  20 565,10653.2,75167.6,0.40843,  114 524,5.57,2.4
VN,704,Country/Area,920,1965,85,5,0.22142,0.6858,0.3142,  9 912,6797.7,30700.7,0.25103,  39 356,3.97,2.23
VN,704,Country/Area,920,1965,90,5,0.339,0.83886,0.16114,  3 114,2612.6,7706.7,0.11811,  8 656,2.78,1.99
VN,704,Country/Area,920,1965,95,5,0.52108,0.94507,0.05493,502,474.3,910.2,0.04092,949,1.89,1.63
VN,704,Country/Area,920,1965,100,-1,0.70998,1,0,28,27.6,38.8,0,39,1.41,1.41
VN,704,Country/Area,920,1966,0,1,0.06566,0.06247,0.93753,  100 000,6247.1,95140.4,0.923, 5 691 369,56.91,0.22
VN,704,Country/Area,920,1966,1,4,0.01034,0.04042,0.95958,  93 753,3789.8,366360.9,0.96253, 5 596 229,59.69,1.72
VN,704,Country/Area,920,1966,5,5,0.00445,0.02195,0.97805,  89 963,1974.6,444207.9,0.98401, 5 229 868,58.13,2.16
VN,704,Country/Area,920,1966,10,5,0.00258,0.01281,0.98719,  87 988,1127.2,437103.6,0.98496, 4 785 660,54.39,2.48
VN,704,Country/Area,920,1966,15,5,0.00385,0.01909,0.98091,  86 861,1658.1,430530,0.97569, 4 348 556,50.06,2.72
VN,704,Country/Area,920,1966,20,5,0.0058,0.02857,0.97143,  85 203,2434.6,420062.2,0.9701, 3 918 026,45.98,2.55
VN,704,Country/Area,920,1966,25,5,0.00622,0.03063,0.96937,  82 768,2535.6,407500.6,0.96909, 3 497 964,42.26,2.5
VN,704,Country/Area,920,1966,30,5,0.00635,0.03126,0.96874,  80 233,2508.2,394906.2,0.96759, 3 090 464,38.52,2.5
VN,704,Country/Area,920,1966,35,5,0.00694,0.03413,0.96587,  77 725,2653,382108.2,0.96292, 2 695 557,34.68,2.54
VN,704,Country/Area,920,1966,40,5,0.00823,0.04032,0.95968,  75 072,3026.5,367939.2,0.95624, 2 313 449,30.82,2.55
VN,704,Country/Area,920,1966,45,5,0.00982,0.04796,0.95204,  72 045,3455.2,351838,0.94514, 1 945 510,27,2.57
VN,704,Country/Area,920,1966,50,5,0.01298,0.06291,0.93709,  68 590,4315.1,332534.6,0.92841, 1 593 672,23.23,2.59
VN,704,Country/Area,920,1966,55,5,0.01697,0.08151,0.91849,  64 275,5239.1,308730,0.90281, 1 261 137,19.62,2.59
VN,704,Country/Area,920,1966,60,5,0.0248,0.11708,0.88292,  59 036,6911.9,278724.3,0.85743,  952 407,16.13,2.62
VN,704,Country/Area,920,1966,65,5,0.03766,0.17268,0.82732,  52 124,9000.9,238986.9,0.78934,  673 683,12.92,2.6
VN,704,Country/Area,920,1966,70,5,0.05838,0.25537,0.74463,  43 123,11012.5,188640.7,0.69778,  434 696,10.08,2.55
VN,704,Country/Area,920,1966,75,5,0.08798,0.36067,0.63933,  32 111,11581.5,131630.3,0.57042,  246 055,7.66,2.5
VN,704,Country/Area,920,1966,80,5,0.14146,0.51737,0.48263,  20 529,10621.1,75084.4,0.40872,  114 425,5.57,2.41
VN,704,Country/Area,920,1966,85,5,0.22145,0.68591,0.31409,  9 908,6796,30688.7,0.25081,  39 341,3.97,2.23
VN,704,Country/Area,920,1966,90,5,0.33904,0.83856,0.16144,  3 112,2609.6,7697.1,0.11909,  8 652,2.78,1.99
VN,704,Country/Area,920,1966,95,5,0.51779,0.9447,0.0553,502,474.6,916.6,0.04024,955,1.9,1.64
VN,704,Country/Area,920,1966,100,-1,0.72296,1,0,28,27.8,38.4,0,38,1.38,1.38
VN,704,Country/Area,920,1967,0,1,0.0655,0.06233,0.93767,  100 000,6232.6,95149.1,0.92296, 5 674 454,56.74,0.22
VN,704,Country/Area,920,1967,1,4,0.01043,0.04076,0.95924,  93 767,3821.6,366330.5,0.96234, 5 579 305,59.5,1.71
VN,704,Country/Area,920,1967,5,5,0.00446,0.02203,0.97797,  89 946,1981.7,444102.4,0.98395, 5 212 975,57.96,2.16
VN,704,Country/Area,920,1967,10,5,0.00259,0.01286,0.98714,  87 964,1131.3,436974.6,0.98479, 4 768 872,54.21,2.48
VN,704,Country/Area,920,1967,15,5,0.00392,0.01945,0.98055,  86 833,1688.9,430328.6,0.97512, 4 331 898,49.89,2.73
VN,704,Country/Area,920,1967,20,5,0.00594,0.02929,0.97071,  85 144,2493.7,419622.6,0.96936, 3 901 569,45.82,2.55
VN,704,Country/Area,920,1967,25,5,0.00637,0.03136,0.96864,  82 650,2591.5,406766,0.96844, 3 481 946,42.13,2.5
VN,704,Country/Area,920,1967,30,5,0.00647,0.03184,0.96816,  80 059,2549.4,393928.4,0.96704, 3 075 180,38.41,2.5
VN,704,Country/Area,920,1967,35,5,0.00705,0.03465,0.96535,  77 509,2685.8,380945.8,0.96242, 2 681 252,34.59,2.54
VN,704,Country/Area,920,1967,40,5,0.00833,0.04081,0.95919,  74 824,3053.5,366628.9,0.95574, 2 300 306,30.74,2.55
VN,704,Country/Area,920,1967,45,5,0.00993,0.04848,0.95152,  71 770,3479.7,350401.4,0.94456, 1 933 677,26.94,2.57
VN,704,Country/Area,920,1967,50,5,0.01311,0.06352,0.93648,  68 290,4337.7,330976.8,0.92778, 1 583 276,23.18,2.59
VN,704,Country/Area,920,1967,55,5,0.01711,0.08218,0.91782,  63 953,5255.4,307074.2,0.90211, 1 252 299,19.58,2.59
VN,704,Country/Area,920,1967,60,5,0.02497,0.11783,0.88217,  58 697,6916,277015.4,0.85661,  945 225,16.1,2.62
VN,704,Country/Area,920,1967,65,5,0.03788,0.17359,0.82641,  51 781,8989,237294.7,0.78842,  668 210,12.9,2.6
VN,704,Country/Area,920,1967,70,5,0.05859,0.25615,0.74385,  42 792,10961.2,187088.7,0.69751,  430 915,10.07,2.55
VN,704,Country/Area,920,1967,75,5,0.08793,0.36046,0.63954,  31 831,11473.9,130496.2,0.57048,  243 826,7.66,2.5
VN,704,Country/Area,920,1967,80,5,0.14157,0.51771,0.48229,  20 357,10539.1,74445.4,0.40797,  113 330,5.57,2.41
VN,704,Country/Area,920,1967,85,5,0.22214,0.68717,0.31283,  9 818,6746.7,30371.5,0.24945,  38 885,3.96,2.23
VN,704,Country/Area,920,1967,90,5,0.34038,0.83961,0.16039,  3 071,2578.8,7576.2,0.11884,  8 513,2.77,1.98
VN,704,Country/Area,920,1967,95,5,0.51708,0.94505,0.05495,493,465.5,900.3,0.03909,937,1.9,1.64
VN,704,Country/Area,920,1967,100,-1,0.73915,1,0,27,27.1,36.6,0,37,1.35,1.35
VN,704,Country/Area,920,1968,0,1,0.0714,0.06771,0.93229,  100 000,6770.8,94835,0.91337, 5 266 829,52.67,0.24
VN,704,Country/Area,920,1968,1,4,0.01321,0.05127,0.94874,  93 229,4779.4,361847.8,0.95354, 5 171 994,55.48,1.68
VN,704,Country/Area,920,1968,5,5,0.00548,0.027,0.973,  88 450,2388.1,435463,0.98045, 4 810 146,54.38,2.16
VN,704,Country/Area,920,1968,10,5,0.00314,0.01556,0.98444,  86 062,1339.2,426951.1,0.9808, 4 374 683,50.83,2.49
VN,704,Country/Area,920,1968,15,5,0.00518,0.02561,0.97439,  84 722,2169.5,418755.7,0.96611, 3 947 732,46.6,2.76
VN,704,Country/Area,920,1968,20,5,0.00828,0.04057,0.95943,  82 553,3349,404564.7,0.95769, 3 528 976,42.75,2.55
VN,704,Country/Area,920,1968,25,5,0.00879,0.04302,0.95698,  79 204,3407.5,387446.6,0.95745, 3 124 412,39.45,2.48
VN,704,Country/Area,920,1968,30,5,0.00861,0.04214,0.95786,  75 797,3194.2,370959.7,0.95686, 2 736 965,36.11,2.49
VN,704,Country/Area,920,1968,35,5,0.00917,0.04485,0.95515,  72 602,3256.3,354956.5,0.95213, 2 366 005,32.59,2.53
VN,704,Country/Area,920,1968,40,5,0.01053,0.05131,0.94869,  69 346,3558,337964.1,0.94473, 2 011 049,29,2.54
VN,704,Country/Area,920,1968,45,5,0.01238,0.0601,0.9399,  65 788,3953.8,319285.4,0.93239, 1 673 085,25.43,2.56
VN,704,Country/Area,920,1968,50,5,0.01586,0.07636,0.92364,  61 834,4721.5,297697.9,0.91391, 1 353 799,21.89,2.57
