ISO2 Alpha-code,SDMX code**,Type,Parent code,Year,Age (x),Age interval (n),"Central death rate m(x,n)","Probability of dying q(x,n)","Probability of surviving p(x,n)",Number of survivors l(x),"Number of deaths d(x,n)","Number of person-years lived L(x,n)","Survival ratio S(x,n)",Person-years lived T(x),Expectation of life e(x),"Average number of years lived a(x,n)"
VN,704,Country/Area,920,1996,30,5,0.00129,0.00643,0.99357,  95 043,610.9,473700.3,0.99315, 4 611 317,48.52,2.52
VN,704,Country/Area,920,1996,35,5,0.00153,0.00760,0.99240,  94 432,717.8,470456.2,0.99073, 4 137 617,43.82,2.63
VN,704,Country/Area,920,1996,40,5,0.00223,0.01109,0.98891,  93 714,1038.9,466096.9,0.98737, 3 667 161,39.13,2.62
VN,704,Country/Area,920,1996,45,5,0.00290,0.01441,0.98559,  92 675,1335.5,460210.8,0.98201, 3 201 064,34.54,2.63
VN,704,Country/Area,920,1996,50,5,0.00449,0.02220,0.97780,  91 340,2028.1,451932.7,0.97394, 2 740 853,30.01,2.65
VN,704,Country/Area,920,1996,55,5,0.00612,0.03015,0.96985,  89 311,2692.6,440153.9,0.96197, 2 288 921,25.63,2.62
VN,704,Country/Area,920,1996,60,5,0.00996,0.04869,0.95131,  86 619,4217.5,423415.8,0.93604, 1 848 767,21.34,2.71
VN,704,Country/Area,920,1996,65,5,0.01702,0.08186,0.91814,  82 401,6745.6,396335.7,0.89304, 1 425 351,17.30,2.68
VN,704,Country/Area,920,1996,70,5,0.02941,0.13758,0.86242,  75 656,10408.9,353942.8,0.82247, 1 029 015,13.60,2.66
VN,704,Country/Area,920,1996,75,5,0.05071,0.22623,0.77377,  65 247,14760.8,291107.8,0.71253,  675 072,10.35,2.62
VN,704,Country/Area,920,1996,80,5,0.08821,0.36240,0.63760,  50 486,18296.3,207423.9,0.56375,  383 965,7.61,2.54
VN,704,Country/Area,920,1996,85,5,0.14426,0.52403,0.47597,  32 190,16868.4,116934.4,0.40252,  176 541,5.48,2.39
VN,704,Country/Area,920,1996,90,5,0.22661,0.69617,0.30383,  15 321,10666.2,47068.4,0.23716,  59 606,3.89,2.23
VN,704,Country/Area,920,1996,95,5,0.35482,0.85084,0.14916,  4 655,3960.7,11162.8,0.10968,  12 538,2.69,1.94
VN,704,Country/Area,920,1996,100,-1,0.50495,1.00000,0,   694,694.4,1375.1,0,  1 375,1.98,1.98
VN,704,Country/Area,920,1997,0,1,0.02142,0.02102,0.97898,  100 000,2101.8,98135.8,0.97515, 7 553 153,75.53,0.11
VN,704,Country/Area,920,1997,1,4,0.00222,0.00884,0.99116,  97 898,865.7,389438.9,0.99343, 7 455 018,76.15,1.51
VN,704,Country/Area,920,1997,5,5,0.00058,0.00288,0.99712,  97 032,279.8,484372.4,0.99763, 7 065 579,72.82,2.18
VN,704,Country/Area,920,1997,10,5,0.00047,0.00233,0.99767,  96 753,225.9,483223.9,0.99718, 6 581 206,68.02,2.61
VN,704,Country/Area,920,1997,15,5,0.00069,0.00342,0.99658,  96 527,330.5,481860.9,0.99589, 6 097 982,63.17,2.66
VN,704,Country/Area,920,1997,20,5,0.00095,0.00476,0.99524,  96 196,458.1,479879.8,0.99475, 5 616 122,58.38,2.60
VN,704,Country/Area,920,1997,25,5,0.00114,0.00566,0.99434,  95 738,542.3,477361.0,0.99403, 5 136 242,53.65,2.55
VN,704,Country/Area,920,1997,30,5,0.00125,0.00623,0.99377,  95 196,593.3,474511.0,0.99335, 4 658 881,48.94,2.53
VN,704,Country/Area,920,1997,35,5,0.00148,0.00738,0.99262,  94 603,697.8,471356.4,0.99104, 4 184 370,44.23,2.63
VN,704,Country/Area,920,1997,40,5,0.00215,0.01069,0.98931,  93 905,1003.9,467132.7,0.98784, 3 713 013,39.54,2.62
VN,704,Country/Area,920,1997,45,5,0.00279,0.01387,0.98613,  92 901,1288.6,461450.1,0.98272, 3 245 881,34.94,2.63
VN,704,Country/Area,920,1997,50,5,0.00430,0.02130,0.97870,  91 612,1951.5,453474.8,0.97502, 2 784 431,30.39,2.65
VN,704,Country/Area,920,1997,55,5,0.00585,0.02886,0.97114,  89 661,2587.6,442148.7,0.96365, 2 330 956,26.00,2.62
VN,704,Country/Area,920,1997,60,5,0.00950,0.04651,0.95349,  87 073,4049.6,426074.5,0.93888, 1 888 807,21.69,2.71
VN,704,Country/Area,920,1997,65,5,0.01625,0.07828,0.92172,  83 024,6498.8,400032.0,0.89762, 1 462 733,17.62,2.68
VN,704,Country/Area,920,1997,70,5,0.02808,0.13176,0.86824,  76 525,10082.7,359076.1,0.82975, 1 062 701,13.89,2.66
VN,704,Country/Area,920,1997,75,5,0.04844,0.21722,0.78278,  66 442,14432.3,297942.6,0.72301,  703 624,10.59,2.63
VN,704,Country/Area,920,1997,80,5,0.08455,0.35018,0.64982,  52 010,18212.6,215414.3,0.57657,  405 682,7.80,2.55
VN,704,Country/Area,920,1997,85,5,0.13887,0.51032,0.48968,  33 797,17247.6,124200.6,0.41563,  190 268,5.63,2.40
VN,704,Country/Area,920,1997,90,5,0.21913,0.68350,0.31650,  16 550,11311.6,51621.0,0.24763,  66 067,3.99,2.25
VN,704,Country/Area,920,1997,95,5,0.34534,0.84278,0.15722,  5 238,4414.5,12783.1,0.11511,  14 446,2.76,1.96
VN,704,Country/Area,920,1997,100,-1,0.49525,1.00000,0,   824,823.5,1662.9,0,  1 663,2.02,2.02
VN,704,Country/Area,920,1998,0,1,0.02015,0.01980,0.98020,  100 000,1979.9,98236.7,0.97673, 7 637 052,76.37,0.11
VN,704,Country/Area,920,1998,1,4,0.00201,0.00798,0.99202,  98 020,782.5,390127.4,0.99417, 7 538 815,76.91,1.50
VN,704,Country/Area,920,1998,5,5,0.00049,0.00243,0.99757,  97 238,235.8,485516.1,0.99800, 7 148 688,73.52,2.15
VN,704,Country/Area,920,1998,10,5,0.00041,0.00203,0.99797,  97 002,197.2,484543.4,0.99748, 6 663 172,68.69,2.64
VN,704,Country/Area,920,1998,15,5,0.00062,0.00311,0.99689,  96 805,301.0,483321.0,0.99624, 6 178 628,63.83,2.67
VN,704,Country/Area,920,1998,20,5,0.00088,0.00437,0.99563,  96 504,421.5,481505.2,0.99518, 5 695 307,59.02,2.60
VN,704,Country/Area,920,1998,25,5,0.00104,0.00519,0.99481,  96 082,498.8,479186.6,0.99454, 5 213 802,54.26,2.55
VN,704,Country/Area,920,1998,30,5,0.00114,0.00570,0.99430,  95 583,544.5,476568.2,0.99392, 4 734 616,49.53,2.52
VN,704,Country/Area,920,1998,35,5,0.00135,0.00675,0.99325,  95 039,641.3,473672.9,0.99177, 4 258 047,44.80,2.63
VN,704,Country/Area,920,1998,40,5,0.00198,0.00985,0.99015,  94 397,929.4,469775.5,0.98877, 3 784 375,40.09,2.62
VN,704,Country/Area,920,1998,45,5,0.00258,0.01283,0.98717,  93 468,1199.5,464500.7,0.98395, 3 314 599,35.46,2.63
VN,704,Country/Area,920,1998,50,5,0.00401,0.01984,0.98016,  92 269,1830.6,457044.1,0.97672, 2 850 098,30.89,2.65
VN,704,Country/Area,920,1998,55,5,0.00545,0.02692,0.97308,  90 438,2434.3,446401.8,0.96603, 2 393 054,26.46,2.62
VN,704,Country/Area,920,1998,60,5,0.00889,0.04356,0.95644,  88 004,3833.3,431235.7,0.94255, 1 946 652,22.12,2.71
VN,704,Country/Area,920,1998,65,5,0.01527,0.07376,0.92624,  84 170,6208.2,406463.3,0.90322, 1 515 417,18.00,2.68
VN,704,Country/Area,920,1998,70,5,0.02651,0.12485,0.87515,  77 962,9733.7,367127.4,0.83798, 1 108 953,14.22,2.67
VN,704,Country/Area,920,1998,75,5,0.04598,0.20735,0.79265,  68 228,14146.9,307643.7,0.73453,  741 826,10.87,2.63
VN,704,Country/Area,920,1998,80,5,0.08055,0.33658,0.66342,  54 082,18203.0,225972.6,0.59104,  434 182,8.03,2.56
VN,704,Country/Area,920,1998,85,5,0.13286,0.49459,0.50541,  35 879,17745.2,133559.6,0.43096,  208 210,5.80,2.42
VN,704,Country/Area,920,1998,90,5,0.21054,0.66829,0.33171,  18 133,12118.3,57558.4,0.26056,  74 650,4.12,2.27
VN,704,Country/Area,920,1998,95,5,0.33376,0.83218,0.16782,  6 015,5005.6,14997.6,0.12252,  17 092,2.84,1.99
VN,704,Country/Area,920,1998,100,-1,0.48204,1.00000,0,  1 009,1009.4,2094.1,0,  2 094,2.07,2.07
VN,704,Country/Area,920,1999,0,1,0.01926,0.01894,0.98106,  100 000,1893.9,98308.4,0.97778, 7 699 067,76.99,0.11
VN,704,Country/Area,920,1999,1,4,0.00189,0.00754,0.99246,  98 106,739.5,390580.1,0.99448, 7 600 759,77.47,1.51
VN,704,Country/Area,920,1999,5,5,0.00046,0.00231,0.99769,  97 367,224.9,486192.2,0.99810, 7 210 179,74.05,2.15
VN,704,Country/Area,920,1999,10,5,0.00039,0.00192,0.99808,  97 142,187.0,485266.9,0.99761, 6 723 987,69.22,2.64
VN,704,Country/Area,920,1999,15,5,0.00059,0.00294,0.99706,  96 955,285.0,484109.0,0.99645, 6 238 720,64.35,2.67
VN,704,Country/Area,920,1999,20,5,0.00083,0.00413,0.99587,  96 670,398.9,482390.0,0.99545, 5 754 611,59.53,2.60
VN,704,Country/Area,920,1999,25,5,0.00098,0.00490,0.99510,  96 271,471.8,480196.5,0.99484, 5 272 221,54.76,2.55
VN,704,Country/Area,920,1999,30,5,0.00108,0.00538,0.99462,  95 799,515.2,477719.7,0.99426, 4 792 024,50.02,2.52
VN,704,Country/Area,920,1999,35,5,0.00128,0.00637,0.99363,  95 284,607.3,474979.3,0.99223, 4 314 304,45.28,2.63
VN,704,Country/Area,920,1999,40,5,0.00187,0.00930,0.99070,  94 677,880.8,471287.2,0.98938, 3 839 325,40.55,2.62
VN,704,Country/Area,920,1999,45,5,0.00244,0.01214,0.98786,  93 796,1138.9,466283.9,0.98480, 3 368 038,35.91,2.63
VN,704,Country/Area,920,1999,50,5,0.00379,0.01880,0.98120,  92 657,1741.9,459195.0,0.97794, 2 901 754,31.32,2.65
VN,704,Country/Area,920,1999,55,5,0.00516,0.02550,0.97450,  90 915,2318.5,449063.2,0.96780, 2 442 559,26.87,2.62
VN,704,Country/Area,920,1999,60,5,0.00842,0.04131,0.95869,  88 596,3659.6,434603.6,0.94543, 1 993 496,22.50,2.71
VN,704,Country/Area,920,1999,65,5,0.01450,0.07015,0.92985,  84 937,5958.6,410888.7,0.90779, 1 558 892,18.35,2.68
VN,704,Country/Area,920,1999,70,5,0.02522,0.11910,0.88090,  78 978,9405.9,373000.5,0.84511, 1 148 003,14.54,2.67
VN,704,Country/Area,920,1999,75,5,0.04382,0.19854,0.80146,  69 572,13813.1,315227.4,0.74490,  775 003,11.14,2.64
VN,704,Country/Area,920,1999,80,5,0.07699,0.32423,0.67577,  55 759,18079.0,234813.8,0.60443,  459 776,8.25,2.57
VN,704,Country/Area,920,1999,85,5,0.12741,0.47991,0.52009,  37 680,18083.3,141927.9,0.44527,  224 962,5.97,2.43
VN,704,Country/Area,920,1999,90,5,0.20276,0.65387,0.34613,  19 597,12813.8,63195.7,0.27319,  83 034,4.24,2.29
VN,704,Country/Area,920,1999,95,5,0.32282,0.82166,0.17834,  6 783,5573.4,17264.7,0.12972,  19 838,2.92,2.01
VN,704,Country/Area,920,1999,100,-1,0.47008,1.00000,0,  1 210,1209.7,2573.4,0,  2 573,2.13,2.13
VN,704,Country/Area,920,2000,0,1,0.01835,0.01805,0.98195,  100 000,1805.1,98382.9,0.97884, 7 727 853,77.28,0.10
VN,704,Country/Area,920,2000,1,4,0.00180,0.00716,0.99284,  98 195,703.4,391034.7,0.99471, 7 629 470,77.70,1.52
VN,704,Country/Area,920,2000,5,5,0.00045,0.00227,0.99773,  97 491,221.5,486827.5,0.99813, 7 238 435,74.25,2.16
VN,704,Country/Area,920,2000,10,5,0.00038,0.00189,0.99811,  97 270,183.7,485915.7,0.99766, 6 751 608,69.41,2.64
VN,704,Country/Area,920,2000,15,5,0.00058,0.00288,0.99712,  97 086,280.0,484778.8,0.99651, 6 265 692,64.54,2.67
VN,704,Country/Area,920,2000,20,5,0.00081,0.00405,0.99595,  96 806,391.9,483089.3,0.99554, 5 780 913,59.72,2.60
VN,704,Country/Area,920,2000,25,5,0.00096,0.00481,0.99519,  96 414,463.5,480934.8,0.99494, 5 297 824,54.95,2.55
VN,704,Country/Area,920,2000,30,5,0.00106,0.00528,0.99472,  95 951,506.3,478500.9,0.99437, 4 816 889,50.20,2.52
VN,704,Country/Area,920,2000,35,5,0.00125,0.00625,0.99375,  95 445,596.7,475807.9,0.99238, 4 338 388,45.45,2.63
VN,704,Country/Area,920,2000,40,5,0.00183,0.00912,0.99088,  94 848,864.9,472181.1,0.98960, 3 862 580,40.72,2.62
VN,704,Country/Area,920,2000,45,5,0.00239,0.01190,0.98810,  93 983,1118.2,467268.5,0.98510, 3 390 399,36.07,2.63
VN,704,Country/Area,920,2000,50,5,0.00372,0.01842,0.98158,  92 865,1710.7,460307.2,0.97838, 2 923 131,31.48,2.65
VN,704,Country/Area,920,2000,55,5,0.00506,0.02498,0.97502,  91 154,2277.1,450356.3,0.96846, 2 462 824,27.02,2.62
VN,704,Country/Area,920,2000,60,5,0.00825,0.04046,0.95954,  88 877,3596.1,436152.8,0.94651, 2 012 467,22.64,2.71
VN,704,Country/Area,920,2000,65,5,0.01422,0.06884,0.93116,  85 281,5870.3,412821.1,0.90943, 1 576 315,18.48,2.69
VN,704,Country/Area,920,2000,70,5,0.02475,0.11703,0.88297,  79 410,9293.6,375429.9,0.84765, 1 163 494,14.65,2.67
VN,704,Country/Area,920,2000,75,5,0.04310,0.19561,0.80439,  70 117,13715.5,318231.8,0.74817,  788 064,11.24,2.64
VN,704,Country/Area,920,2000,80,5,0.07579,0.31993,0.68007,  56 401,18044.7,238091.6,0.60945,  469 832,8.33,2.57
VN,704,Country/Area,920,2000,85,5,0.12585,0.47609,0.52391,  38 357,18261.1,145104.5,0.44736,  231 740,6.04,2.44
VN,704,Country/Area,920,2000,90,5,0.20044,0.64748,0.35252,  20 095,13011.4,64914.4,0.28829,  86 636,4.31,2.27
VN,704,Country/Area,920,2000,95,5,0.30351,0.80179,0.19821,  7 084,5679.9,18714.2,0.13844,  21 721,3.07,2.06
VN,704,Country/Area,920,2000,100,-1,0.46696,1.00000,0,  1 404,1404.1,3007.0,0,  3 007,2.14,2.14
VN,704,Country/Area,920,2001,0,1,0.01755,0.01728,0.98272,  100 000,1727.8,98448.1,0.97978, 7 767 306,77.67,0.10
VN,704,Country/Area,920,2001,1,4,0.00170,0.00678,0.99322,  98 272,666.6,391442.7,0.99494, 7 668 858,78.04,1.53
VN,704,Country/Area,920,2001,5,5,0.00044,0.00221,0.99779,  97 606,216.0,487414.4,0.99818, 7 277 415,74.56,2.16
VN,704,Country/Area,920,2001,10,5,0.00037,0.00183,0.99817,  97 390,178.3,486526.2,0.99773, 6 790 001,69.72,2.63
VN,704,Country/Area,920,2001,15,5,0.00056,0.00280,0.99720,  97 211,271.9,485423.3,0.99662, 6 303 475,64.84,2.67
VN,704,Country/Area,920,2001,20,5,0.00079,0.00392,0.99608,  96 939,380.5,483782.5,0.99568, 5 818 052,60.02,2.60
VN,704,Country/Area,920,2001,25,5,0.00093,0.00466,0.99534,  96 559,450.1,481690.9,0.99509, 5 334 269,55.24,2.55
VN,704,Country/Area,920,2001,30,5,0.00103,0.00512,0.99488,  96 109,491.8,479327.0,0.99454, 4 852 578,50.49,2.52
VN,704,Country/Area,920,2001,35,5,0.00122,0.00606,0.99394,  95 617,579.5,476711.4,0.99261, 4 373 251,45.74,2.63
VN,704,Country/Area,920,2001,40,5,0.00177,0.00883,0.99117,  95 038,839.5,473190.2,0.98993, 3 896 540,41.00,2.62
VN,704,Country/Area,920,2001,45,5,0.00232,0.01152,0.98848,  94 198,1085.0,468423.0,0.98558, 3 423 350,36.34,2.63
VN,704,Country/Area,920,2001,50,5,0.00360,0.01783,0.98217,  93 113,1660.2,461668.2,0.97908, 2 954 927,31.73,2.65
VN,704,Country/Area,920,2001,55,5,0.00489,0.02417,0.97583,  91 453,2210.5,452009.4,0.96949, 2 493 258,27.26,2.62
VN,704,Country/Area,920,2001,60,5,0.00797,0.03915,0.96085,  89 242,3494.0,438216.8,0.94818, 2 041 249,22.87,2.71
VN,704,Country/Area,920,2001,65,5,0.01377,0.06674,0.93326,  85 748,5722.9,415509.3,0.91207, 1 603 032,18.69,2.69
VN,704,Country/Area,920,2001,70,5,0.02401,0.11372,0.88628,  80 025,9100.5,378972.4,0.85173, 1 187 523,14.84,2.68
VN,704,Country/Area,920,2001,75,5,0.04188,0.19060,0.80940,  70 925,13518.4,322780.3,0.75409,  808 551,11.40,2.64
VN,704,Country/Area,920,2001,80,5,0.07379,0.31288,0.68712,  57 407,17961.6,243405.4,0.61717,  485 770,8.46,2.57
VN,704,Country/Area,920,2001,85,5,0.12275,0.46746,0.53254,  39 445,18439.0,150222.0,0.45591,  242 365,6.14,2.45
VN,704,Country/Area,920,2001,90,5,0.19595,0.63887,0.36113,  21 006,13420.1,68487.3,0.29598,  92 143,4.39,2.28
VN,704,Country/Area,920,2001,95,5,0.29749,0.79495,0.20505,  7 586,6030.3,20270.9,0.14308,  23 656,3.12,2.07
VN,704,Country/Area,920,2001,100,-1,0.45956,1.00000,0,  1 555,1555.5,3384.7,0,  3 385,2.18,2.18
VN,704,Country/Area,920,2002,0,1,0.01684,0.01659,0.98341,  100 000,1659.1,98506.5,0.98062, 7 801 404,78.01,0.10
VN,704,Country/Area,920,2002,1,4,0.00162,0.00645,0.99355,  98 341,634.6,391803.3,0.99515, 7 702 898,78.33,1.54
VN,704,Country/Area,920,2002,5,5,0.00043,0.00216,0.99784,  97 706,210.8,487933.4,0.99822, 7 311 095,74.83,2.16
VN,704,Country/Area,920,2002,10,5,0.00036,0.00178,0.99822,  97 496,173.6,487066.7,0.99780, 6 823 161,69.98,2.63
VN,704,Country/Area,920,2002,15,5,0.00055,0.00272,0.99728,  97 322,265.1,485992.9,0.99671, 6 336 094,65.10,2.67
VN,704,Country/Area,920,2002,20,5,0.00077,0.00382,0.99618,  97 057,370.9,484392.7,0.99579, 5 850 102,60.28,2.60
VN,704,Country/Area,920,2002,25,5,0.00091,0.00454,0.99546,  96 686,438.8,482354.0,0.99522, 5 365 709,55.50,2.55
VN,704,Country/Area,920,2002,30,5,0.00100,0.00498,0.99502,  96 247,479.5,480049.0,0.99469, 4 883 355,50.74,2.52
VN,704,Country/Area,920,2002,35,5,0.00118,0.00590,0.99410,  95 768,565.0,477499.0,0.99281, 4 403 306,45.98,2.63
VN,704,Country/Area,920,2002,40,5,0.00173,0.00859,0.99141,  95 203,818.0,474067.1,0.99020, 3 925 807,41.24,2.62
VN,704,Country/Area,920,2002,45,5,0.00225,0.01120,0.98880,  94 385,1056.9,469423.2,0.98598, 3 451 740,36.57,2.63
VN,704,Country/Area,920,2002,50,5,0.00349,0.01733,0.98267,  93 328,1617.5,462842.9,0.97966, 2 982 316,31.96,2.65
VN,704,Country/Area,920,2002,55,5,0.00475,0.02349,0.97651,  91 710,2154.3,453430.8,0.97035, 2 519 474,27.47,2.62
VN,704,Country/Area,920,2002,60,5,0.00774,0.03805,0.96195,  89 556,3407.7,439985.7,0.94959, 2 066 043,23.07,2.71
VN,704,Country/Area,920,2002,65,5,0.01340,0.06498,0.93502,  86 148,5598.1,417806.5,0.91429, 1 626 057,18.88,2.69
VN,704,Country/Area,920,2002,70,5,0.02339,0.11094,0.88906,  80 550,8936.5,381994.3,0.85514, 1 208 250,15.00,2.68
VN,704,Country/Area,920,2002,75,5,0.04087,0.18641,0.81359,  71 614,13349.4,326658.9,0.75906,  826 256,11.54,2.65
VN,704,Country/Area,920,2002,80,5,0.07213,0.30696,0.69304,  58 264,17885.1,247953.9,0.62364,  499 597,8.57,2.58
VN,704,Country/Area,920,2002,85,5,0.12018,0.46021,0.53979,  40 379,18583.2,154633.8,0.46314,  251 643,6.23,2.46
VN,704,Country/Area,920,2002,90,5,0.19222,0.63159,0.36841,  21 796,13766.2,71617.8,0.30242,  97 010,4.45,2.29
VN,704,Country/Area,920,2002,95,5,0.29260,0.78920,0.21080,  8 030,6337.3,21658.7,0.14702,  25 392,3.16,2.08
VN,704,Country/Area,920,2002,100,-1,0.45343,1.00000,0,  1 693,1692.7,3733.2,0,  3 733,2.21,2.21
VN,704,Country/Area,920,2003,0,1,0.01625,0.01602,0.98398,  100 000,1601.8,98555.3,0.98133, 7 818 617,78.19,0.10
VN,704,Country/Area,920,2003,1,4,0.00155,0.00617,0.99383,  98 398,607.3,392107.5,0.99531, 7 720 062,78.46,1.55
VN,704,Country/Area,920,2003,5,5,0.00043,0.00214,0.99786,  97 791,209.2,488361.7,0.99824, 7 327 954,74.93,2.17
VN,704,Country/Area,920,2003,10,5,0.00035,0.00176,0.99824,  97 582,171.7,487501.3,0.99782, 6 839 593,70.09,2.63
VN,704,Country/Area,920,2003,15,5,0.00054,0.00270,0.99730,  97 410,262.6,486439.0,0.99674, 6 352 091,65.21,2.67
VN,704,Country/Area,920,2003,20,5,0.00076,0.00378,0.99622,  97 147,367.4,484853.1,0.99584, 5 865 652,60.38,2.59
VN,704,Country/Area,920,2003,25,5,0.00090,0.00449,0.99551,  96 780,434.7,482833.9,0.99527, 5 380 799,55.60,2.55
VN,704,Country/Area,920,2003,30,5,0.00099,0.00493,0.99507,  96 345,475.0,480550.2,0.99474, 4 897 965,50.84,2.52
VN,704,Country/Area,920,2003,35,5,0.00117,0.00584,0.99416,  95 870,559.7,478024.0,0.99289, 4 417 415,46.08,2.63
VN,704,Country/Area,920,2003,40,5,0.00171,0.00850,0.99150,  95 311,810.2,474624.5,0.99031, 3 939 391,41.33,2.62
VN,704,Country/Area,920,2003,45,5,0.00223,0.01108,0.98892,  94 500,1046.7,470025.1,0.98613, 3 464 767,36.66,2.63
VN,704,Country/Area,920,2003,50,5,0.00346,0.01714,0.98286,  93 454,1602.1,463507.8,0.97989, 2 994 741,32.05,2.65
VN,704,Country/Area,920,2003,55,5,0.00470,0.02323,0.97677,  91 852,2134.0,454185.0,0.97067, 2 531 234,27.56,2.62
VN,704,Country/Area,920,2003,60,5,0.00766,0.03763,0.96237,  89 718,3376.5,440865.2,0.95013, 2 077 049,23.15,2.71
VN,704,Country/Area,920,2003,65,5,0.01325,0.06430,0.93570,  86 341,5551.9,418879.1,0.91515, 1 636 183,18.95,2.69
VN,704,Country/Area,920,2003,70,5,0.02315,0.10985,0.89015,  80 789,8874.3,383337.9,0.85651, 1 217 304,15.07,2.68
VN,704,Country/Area,920,2003,75,5,0.04045,0.18470,0.81530,  71 915,13282.7,328334.2,0.76111,  833 966,11.60,2.65
VN,704,Country/Area,920,2003,80,5,0.07144,0.30449,0.69551,  58 632,17852.7,249898.1,0.62641,  505 632,8.62,2.58
VN,704,Country/Area,920,2003,85,5,0.11907,0.45707,0.54293,  40 779,18639.0,156539.1,0.46630,  255 734,6.27,2.46
VN,704,Country/Area,920,2003,90,5,0.19057,0.62830,0.37170,  22 140,13910.9,72994.8,0.30547,  99 195,4.48,2.29
VN,704,Country/Area,920,2003,95,5,0.29024,0.78639,0.21361,  8 229,6471.6,22297.5,0.14895,  26 200,3.18,2.09
VN,704,Country/Area,920,2003,100,-1,0.45043,1.00000,0,  1 758,1757.9,3902.6,0,  3 903,2.22,2.22
VN,704,Country/Area,920,2004,0,1,0.01575,0.01553,0.98447,  100 000,1552.6,98597.4,0.98192, 7 780 687,77.81,0.10
VN,704,Country/Area,920,2004,1,4,0.00150,0.00599,0.99401,  98 447,589.7,392361.6,0.99535, 7 682 089,78.03,1.58
VN,704,Country/Area,920,2004,5,5,0.00044,0.00222,0.99778,  97 858,217.4,488674.7,0.99817, 7 289 728,74.49,2.18
VN,704,Country/Area,920,2004,10,5,0.00037,0.00182,0.99818,  97 640,178.1,487778.6,0.99774, 6 801 053,69.65,2.63
VN,704,Country/Area,920,2004,15,5,0.00056,0.00281,0.99719,  97 462,274.2,486674.4,0.99659, 6 313 275,64.78,2.68
VN,704,Country/Area,920,2004,20,5,0.00079,0.00395,0.99605,  97 188,383.8,485016.4,0.99565, 5 826 600,59.95,2.59
VN,704,Country/Area,920,2004,25,5,0.00094,0.00469,0.99531,  96 804,454.2,482907.8,0.99506, 5 341 584,55.18,2.55
VN,704,Country/Area,920,2004,30,5,0.00103,0.00515,0.99485,  96 350,496.2,480521.4,0.99451, 4 858 676,50.43,2.52
VN,704,Country/Area,920,2004,35,5,0.00122,0.00610,0.99390,  95 854,584.8,477882.4,0.99256, 4 378 155,45.68,2.63
VN,704,Country/Area,920,2004,40,5,0.00179,0.00889,0.99111,  95 269,847.3,474328.5,0.98986, 3 900 272,40.94,2.62
VN,704,Country/Area,920,2004,45,5,0.00233,0.01160,0.98840,  94 422,1095.1,469517.3,0.98548, 3 425 944,36.28,2.63
VN,704,Country/Area,920,2004,50,5,0.00362,0.01795,0.98205,  93 327,1675.6,462699.7,0.97893, 2 956 426,31.68,2.65
VN,704,Country/Area,920,2004,55,5,0.00492,0.02434,0.97566,  91 651,2230.8,452952.0,0.96927, 2 493 727,27.21,2.62
VN,704,Country/Area,920,2004,60,5,0.00803,0.03943,0.96057,  89 420,3525.4,439034.0,0.94783, 2 040 775,22.82,2.71
VN,704,Country/Area,920,2004,65,5,0.01387,0.06718,0.93282,  85 895,5770.6,416129.9,0.91151, 1 601 741,18.65,2.69
VN,704,Country/Area,920,2004,70,5,0.02417,0.11443,0.88557,  80 124,9168.7,379305.3,0.85083, 1 185 611,14.80,2.68
VN,704,Country/Area,920,2004,75,5,0.04215,0.19172,0.80828,  70 956,13603.6,322723.5,0.75277,  806 306,11.36,2.64
VN,704,Country/Area,920,2004,80,5,0.07424,0.31447,0.68553,  57 352,18035.4,242935.5,0.61541,  483 582,8.43,2.57
VN,704,Country/Area,920,2004,85,5,0.12345,0.46943,0.53057,  39 317,18456.5,149504.4,0.45398,  240 646,6.12,2.45
VN,704,Country/Area,920,2004,90,5,0.19696,0.64084,0.35916,  20 860,13367.9,67871.7,0.29416,  91 142,4.37,2.27
VN,704,Country/Area,920,2004,95,5,0.29891,0.79656,0.20344,  7 492,5968.0,19965.5,0.14202,  23 270,3.11,2.07
VN,704,Country/Area,920,2004,100,-1,0.46119,1.00000,0,  1 524,1524.2,3304.9,0,  3 305,2.17,2.17
VN,704,Country/Area,920,2005,0,1,0.01533,0.01512,0.98488,  100 000,1512.3,98631.9,0.98240, 7 795 052,77.95,0.10
VN,704,Country/Area,920,2005,1,4,0.00146,0.00582,0.99418,  98 488,572.8,392568.5,0.99545, 7 696 421,78.15,1.59
VN,704,Country/Area,920,2005,5,5,0.00044,0.00221,0.99779,  97 915,216.6,488963.3,0.99818, 7 303 852,74.59,2.18
VN,704,Country/Area,920,2005,10,5,0.00036,0.00181,0.99819,  97 698,176.7,488071.0,0.99776, 6 814 889,69.75,2.62
VN,704,Country/Area,920,2005,15,5,0.00056,0.00279,0.99721,  97 522,271.9,486976.7,0.99662, 6 326 818,64.88,2.68
VN,704,Country/Area,920,2005,20,5,0.00078,0.00391,0.99609,  97 250,380.4,485332.6,0.99569, 5 839 841,60.05,2.59
VN,704,Country/Area,920,2005,25,5,0.00093,0.00465,0.99535,  96 869,450.1,483243.1,0.99511, 5 354 508,55.28,2.55
VN,704,Country/Area,920,2005,30,5,0.00102,0.00510,0.99490,  96 419,491.9,480877.8,0.99456, 4 871 265,50.52,2.52
VN,704,Country/Area,920,2005,35,5,0.00121,0.00604,0.99396,  95 927,579.6,478262.2,0.99264, 4 390 388,45.77,2.63
VN,704,Country/Area,920,2005,40,5,0.00177,0.00880,0.99120,  95 348,839.5,474740.3,0.98996, 3 912 125,41.03,2.62
